2011,RUKUNGIRI,IMMACULATE HEART GIRLS SCHOOL,190,78.4,21.6,0,0,0,0,0,190,78.4,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,MBARARA,"ST.JOSEPH'S VOCATIONAL SCHOOL,MBARARA",115,73,25.2,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,115,73,25.2,0.9,0,0,0,0.9
2011,MUKONO,"SEETA HIGH SCHOOL,MUKONO",240,72.9,24.6,2.5,0,0,0,0,95,70.5,27.4,2.1,0,0,0,0,145,74.5,22.8,2.8,0,0,0,0
2011,KOLE,"ST.MARY'S GIRLS' COLLEGE,ABOKE",50,72,24,4,0,0,0,0,50,72,24,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,HOIMA,"ST.JOHN BOSCO SEMINARY,HOIMA",35,71.4,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,71.4,28.6,0,0,0,0,0
2011,KAMPALA,BP.CIPRIANO KIHANGIRE SECONDARY SCHOOL,242,70.7,26.9,2.1,0,0,0,0.4,112,66.1,31.3,1.8,0,0,0,0.9,130,74.6,23.1,2.3,0,0,0,0
2011,KAMPALA,MAKERERE COLLEGE SCHOOL,198,70.2,25.8,3,0.5,0,0,0.5,88,58,35.2,5.7,0,0,0,1.1,110,80,18.2,0.9,0.9,0,0,0
2011,MBALE,"ST.PAUL'S COLLEGE,MBALE",79,69.6,30.4,0,0,0,0,0,38,65.8,34.2,0,0,0,0,0,41,73.2,26.8,0,0,0,0,0
2011,IGANGA,IGANGA SECONDARY SCHOOL,233,68.7,28.8,2.1,0,0,0,0.4,231,68.8,28.6,2.2,0,0,0,0.4,2,50,50,0,0,0,0,0
2011,BUTAMBALA,GOMBE SECONDARY SCHOOL,307,68.1,26.4,4.6,0.3,0,0,0.7,150,60,30,8.7,0,0,0,1.3,157,75.8,22.9,0.6,0.6,0,0,0
2011,KIBAALE,"ST.EDWARD'S SCHOOL,BUKUUMI",62,67.7,30.6,0,0,0,0,1.6,23,47.8,52.2,0,0,0,0,0,39,79.5,17.9,0,0,0,0,2.6
2011,JINJA,JINJA COLLEGE,189,66.1,28.6,4.8,0,0,0,0.5,0,0,0,0,0,0,0,0,189,66.1,28.6,4.8,0,0,0,0.5
2011,WAKISO,NAMIREMBE HILLSIDE HIGH SCHOOL,41,65.9,31.7,0,0,0,0,2.4,16,31.3,68.8,0,0,0,0,0,25,88,8,0,0,0,0,4
2011,WAKISO,SOS HERMANN GMEINER SECONDARY SCHOOL,35,65.7,22.9,11.4,0,0,0,0,15,53.3,33.3,13.3,0,0,0,0,20,75,15,10,0,0,0,0
2011,LUWERO,KATIKAMU SECONDARY SCHOOL,213,64.8,27.7,6.6,0,0,0,0.9,94,58.5,27.7,12.8,0,0,0,1.1,119,69.7,27.7,1.7,0,0,0,0.8
2011,TORORO,"ST.PETER'S COLLEGE,TORORO",102,64.7,30.4,4.9,0,0,0,0,0,0,0,0,0,0,0,0,102,64.7,30.4,4.9,0,0,0,0
2011,JINJA,"BUSOGA COLLEGE,MWIRI",174,63.8,31,4.6,0.6,0,0,0,0,0,0,0,0,0,0,0,174,63.8,31,4.6,0.6,0,0,0
2011,MOROTO,"APOSTLES OF JESUS SEMINARY,MOROTO",22,63.6,27.3,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,22,63.6,27.3,4.5,4.5,0,0,0
2011,WAKISO,"NAALYA SECONDARY SCHOOL,BWEYOGERERE",107,63.6,33.6,1.9,0,0,0,0.9,58,63.8,34.5,0,0,0,0,1.7,49,63.3,32.7,4.1,0,0,0,0
2011,JINJA,"KIIRA COLLEGE,BUTIKI",183,61.7,31.1,6.6,0,0,0,0.5,0,0,0,0,0,0,0,0,183,61.7,31.1,6.6,0,0,0,0.5
2011,KABALE,"BUKINDA SEMINARY,KABALE",47,61.7,36.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,47,61.7,36.2,2.1,0,0,0,0
2011,MUKONO,OUR LADY OF AFRICA SECONDARY SCHOOL,142,60.6,34.5,4.2,0,0,0,0.7,76,53.9,42.1,2.6,0,0,0,1.3,66,68.2,25.8,6.1,0,0,0,0
2011,KABALE,"ST.PAUL'S SEMINARY,KABALE",53,60.4,35.8,1.9,0,0,0,1.9,0,0,0,0,0,0,0,0,53,60.4,35.8,1.9,0,0,0,1.9
2011,MUBENDE,"SACRED HEART SEMINARY,MUBENDE",25,60,32,8,0,0,0,0,0,0,0,0,0,0,0,0,25,60,32,8,0,0,0,0
2011,LUWERO,ST.CYPRIAN CHAVANOD COLLEGE,27,59.3,33.3,7.4,0,0,0,0,17,47.1,47.1,5.9,0,0,0,0,10,80,10,10,0,0,0,0
2011,WAKISO,BUDDO SECONDARY SCHOOL,215,59.1,27,9.8,2.8,0,0.5,0.9,99,58.6,27.3,13.1,1,0,0,0,116,59.5,26.7,6.9,4.3,0,0.9,1.7
2011,WAKISO,"ST.KIZITO SECONDARY SCHOOL,KABOWA",43,58.1,23.3,4.7,0,0,0,14,18,50,27.8,5.6,0,0,0,16.7,25,64,20,4,0,0,0,12
2011,KALUNGU,"ST.THEREZA'S GIRLS' SS,BWANDA",148,57.4,30.4,8.8,0.7,0,0,2.7,148,57.4,30.4,8.8,0.7,0,0,2.7,0,0,0,0,0,0,0,0
2011,WAKISO,"ST.AUGUSTINE'S COLLEGE,WAKISO",132,56.8,37.1,6.1,0,0,0,0,60,48.3,41.7,10,0,0,0,0,72,63.9,33.3,2.8,0,0,0,0
2011,HOIMA,"ST.ANDREA KAHWA'S COLLEGE,HOIMA",202,55.9,36.1,6.4,0.5,0,0,1,103,50.5,41.7,5.8,1,0,0,1,99,61.6,30.3,7.1,0,0,0,1
2011,MASINDI,KABALEGA SECONDARY SCHOOL,154,53.2,36.4,8.4,1.9,0,0,0,0,0,0,0,0,0,0,0,154,53.2,36.4,8.4,1.9,0,0,0
2011,RUKUNGIRI,ST.CHARLES LWANGA SEMINARY,34,52.9,35.3,11.8,0,0,0,0,0,0,0,0,0,0,0,0,34,52.9,35.3,11.8,0,0,0,0
2011,MUKONO,"BISHOP CYPRIAN HIGH SCHOOL,KYABAKADDE",69,52.2,42,4.3,0,0,0,1.4,24,33.3,54.2,8.3,0,0,0,4.2,45,62.2,35.6,2.2,0,0,0,0
2011,WAKISO,"ST.MARY'S SECONDARY SCHOOL ANNEX,KITENDE",72,51.4,26.4,12.5,6.9,0,1.4,1.4,25,36,44,12,4,0,4,0,47,59.6,17,12.8,8.5,0,0,2.1
2011,LIRA,"DR.OBOTE COLLEGE,BOROBORO",129,51.2,45.7,3.1,0,0,0,0,0,0,0,0,0,0,0,0,129,51.2,45.7,3.1,0,0,0,0
2011,KABAROLE,NYAKASURA SCHOOL,91,50.5,45.1,2.2,1.1,0,0,1.1,15,40,40,6.7,6.7,0,0,6.7,76,52.6,46.1,1.3,0,0,0,0
2011,WAKISO,KISOZI HIGH SCHOOL,86,50,38.4,11.6,0,0,0,0,43,39.5,44.2,16.3,0,0,0,0,43,60.5,32.6,7,0,0,0,0
2011,KAMPALA,"BAPTIST HIGH SCHOOL,KITEBI",112,50,36.6,13.4,0,0,0,0,55,41.8,45.5,12.7,0,0,0,0,57,57.9,28.1,14,0,0,0,0
2011,SOROTI,"TESO COLLEGE,ALOET",281,49.8,34.5,11.7,3.6,0,0,0.4,0,0,0,0,0,0,0,0,281,49.8,34.5,11.7,3.6,0,0,0.4
2011,MASAKA MAIN,"BLESSED SACRAMENT SS,KIMAANYA",164,49.4,42.1,6.1,2.4,0,0,0,68,30.9,54.4,8.8,5.9,0,0,0,96,62.5,33.3,4.2,0,0,0,0
