11,38,8,1012,?,45,21,?,?,39,?,2,7
10,34,7,1015,?,38,22,?,?,36,0,0,?
15,25,5,1015,?,38,22,?,?,36,0,0,?
11,25,10,1015,?,45,23,?,5,43,0,0,0
10,30,11,1017,?,34,19,?,5,69,0,0,2
8,13,17,1017,?,32,20,?,?,53,0,1,3
8,13,16,1017,?,34,20,?,?,53,0,1,3
7,13,3,1011,?,35,20,?,?,56,0,2,4
5,13,4,1019,?,39,12,?,?,77,0,0,2
8,13,4,1011,?,46,23,?,?,45,0,?,?
14,50,10,1011,?,48,23,?,?,45,0,?,?
15,38,15,1011,?,49,23,?,?,45,0,?,?
13,46,9,1000,?,37,24,?,5,51,?,?,0
10,34,5,1000,?,43,24,?,?,51,?,?,0
11,25,15,1000,?,40,24,?,?,51,?,?,0
17,30,10,1000,?,41,24,?,?,51,?,?,0
10,17,26,1012,?,41,21,?,?,39,?,2,7
10,25,13,1012,?,45,21,?,?,39,?,2,7
10,17,8,1012,?,44,21,?,?,39,?,2,7
10,25,12,1012,?,40,21,?,?,39,?,2,7
8,38,7,1013,?,41,22,?,?,52,0,3,?
7,13,7,1015,?,37,23,?,?,49,0,1,1
9,55,8,1015,?,38,22,?,?,36,0,0,?
10,13,8,1011,?,37,22,?,?,49,0,1,1
13,13,11,1016,?,32,22,8,5,40,0,2,13
10,30,8,1017,?,34,19,?,5,69,0,0,2
7,25,13,1016,?,36,20,?,5,55,0,3,4
4,13,3,1016,?,26,16,?,?,54,?,2,5
9,38,9,1016,?,39,22,?,?,46,?,0,4
8,34,8,1015,?,39,23,?,?,49,0,2,5
10,30,7,1015,?,32,17,?,?,65,?,0,3
13,46,22,1011,?,49,23,?,?,45,0,?,?
15,53,28,1011,?,49,23,?,?,45,0,?,?
13,46,17,1000,?,37,24,?,5,51,?,?,0
14,66,27,1015,?,?,20,9,1,49,4,2,13
4,38,7,1015,?,?,20,9,0,49,2,2,13
10,24,0,1016,?,?,21,?,216,58,0,?,?
8,9,3,1015,?,34,18,?,0,58,?,3,7
5,29,8,1014,?,30,17,?,0,60,2,4,9
18,24,4,1014,?,?,17,?,0,60,3,4,9
18,8,1,1015,?,33,20,9,2,49,1,2,13
2,18,4,1015,?,41,20,9,?,49,?,2,13
21,34,7,1015,?,?,17,?,?,70,2,1,0
10,31,1,1015,?,?,20,9,1,49,2,2,13
5,29,8,1014,?,30,16,?,0,59,2,4,12
18,24,4,1014,?,?,16,?,0,59,3,4,12
24,8,4,1015,?,?,20,9,?,49,3,2,13
8,16,3,1015,?,?,20,9,2,49,1,2,13
19,23,7,1016,?,?,21,?,?,58,2,?,?
14,86,12,1016,?,?,18,?,?,64,2,2,?
13,60,7,1016,?,?,21,?,?,58,?,?,?
10,12,3,1015,?,35,20,9,?,49,?,2,13
20,35,3,1015,?,?,20,9,?,49,3,2,13
12,22,6,1015,?,21,20,9,?,49,?,2,13
20,66,27,1015,?,?,20,9,1,49,5,2,13
16,38,7,1015,?,?,20,9,0,49,2,2,13
22,?,10,1016,?,?,18,?,?,64,?,2,?
19,35,6,1015,?,28,20,9,?,49,2,2,13
14,35,5,1013,?,?,0,?,?,1,3,?,?
?,35,2,1021,?,42,29,?,?,51,?,5,10
21,34,7,1015,?,?,17,?,?,70,2,1,1
14,48,12,1016,?,?,18,?,?,64,2,2,?
13,38,7,1016,?,?,21,?,?,57,?,?,?
10,16,3,1015,?,35,20,9,?,49,?,2,13
16,17,7,1015,?,?,20,9,0,49,2,2,13
22,43,3,1016,?,34,21,?,?,57,?,?,?
23,14,3,1013,?,26,0,?,0,1,1,?,?
2,18,4,1015,?,42,20,11,?,56,?,2,13
8,9,3,1015,?,34,18,?,0,59,?,2,6
5,29,8,1014,?,31,17,?,0,58,2,5,13
15,34,6,1015,?,32,20,11,?,56,?,2,13
18,8,1,1015,?,32,20,11,2,56,1,2,13
10,16,3,1015,?,36,20,11,?,56,?,2,13
12,22,6,1015,?,20,20,11,?,56,?,2,13
19,35,6,1015,?,26,20,11,?,56,2,2,13
10,24,1,1016,?,?,21,?,216,57,0,?,?
5,29,6,1014,?,31,17,?,0,57,2,4,12
18,24,4,1014,?,?,17,?,0,57,3,4,12
15,34,5,1015,?,32,20,11,?,56,?,2,13
18,8,3,1015,?,32,20,11,2,56,1,2,13
22,43,2,1016,?,34,21,?,?,57,?,?,?
13,38,5,1016,?,?,21,?,?,57,?,?,?
20,66,23,1015,?,?,20,11,1,56,5,2,13
16,17,5,1015,?,?,20,11,0,56,2,2,13
14,35,7,1013,?,?,0,?,?,1,3,?,?
21,34,9,1014,?,?,15,?,?,73,2,1,1
10,24,1,1016,?,?,21,?,216,58,0,?,?
10,31,2,1015,?,?,19,11,1,57,2,2,13
8,9,3,1016,?,34,17,?,0,61,?,2,5
5,29,6,1014,?,31,17,?,0,54,2,5,17
18,24,4,1014,?,?,17,?,0,54,3,5,17
18,8,3,1015,?,32,19,11,2,57,1,2,13
24,8,6,1015,?,?,19,11,?,57,4,2,13
8,16,1,1015,?,?,19,11,2,57,1,2,13
19,23,6,1016,?,?,21,?,?,58,2,?,?
14,48,11,1016,?,?,18,?,?,69,0,4,?
20,35,5,1015,?,?,19,11,?,57,3,2,13
20,66,23,1015,?,?,19,11,1,57,5,2,13
16,17,5,1015,?,?,19,11,0,57,2,2,13
19,35,6,1015,?,26,19,11,?,57,2,2,13
14,35,7,1013,?,?,0,?,?,1,2,?,?
2,18,3,1015,?,44,19,11,?,57,?,2,13
20,48,11,1016,?,?,18,?,?,69,0,4,?
7,38,5,1016,?,?,21,?,?,58,?,?,?
11,16,4,1015,?,44,19,11,?,57,?,2,13
12,22,8,1015,?,21,19,11,?,57,?,2,13
30,66,23,1015,?,?,19,11,1,57,4,2,13
9,17,5,1015,?,?,19,11,0,57,2,2,13
22,?,12,1016,?,?,18,?,?,69,?,4,?
13,35,7,1013,?,?,0,?,?,1,2,?,?
?,35,2,1020,?,44,29,?,?,53,?,5,11
8,19,1,1015,?,?,19,11,2,57,1,2,13
20,57,11,1016,?,?,18,?,?,69,0,4,?
7,3,5,1016,?,?,21,?,?,58,?,?,?
11,24,4,1015,?,44,19,11,?,57,?,2,13
9,28,5,1015,?,?,19,11,0,57,2,2,13
13,55,7,1013,?,?,0,?,?,1,2,?,?
23,14,3,1013,?,25,0,?,0,1,1,?,?
8,9,3,1015,?,25,17,?,0,61,?,2,6
5,29,6,1014,?,29,17,?,0,53,2,5,14
15,34,5,1015,?,29,19,11,?,59,?,2,13
18,8,3,1015,?,32,19,11,2,59,1,2,13
?,37,3,1013,?,25,0,?,?,1,?,?,?
23,14,4,1013,?,25,0,?,0,1,1,?,?
10,24,1,1016,?,?,21,?,216,57,0,?,?
8,9,5,1015,?,25,17,?,0,60,?,3,7
5,29,8,1014,?,29,17,?,0,53,2,5,15
18,24,3,1014,?,?,17,?,0,53,3,5,15
22,43,3,1016,?,34,21,?,?,57,?,?,?
7,3,6,1016,?,?,21,?,?,57,?,?,?
30,66,17,1015,?,?,19,11,1,59,4,2,13
9,28,8,1015,?,?,19,11,0,59,2,2,13
?,35,2,1019,?,44,29,?,?,51,?,7,13
21,34,9,1015,?,?,14,?,?,71,2,5,8
10,31,2,1015,?,?,17,11,1,67,2,2,13
24,8,6,1015,?,?,17,11,?,67,4,2,13
19,23,6,1016,?,?,21,?,?,57,3,?,?
20,45,11,1016,?,?,17,?,?,66,0,1,?
12,20,6,1016,?,?,21,?,?,57,?,?,?
11,26,4,1015,?,44,17,11,?,67,?,2,13
20,35,5,1015,?,?,17,11,?,67,3,2,13
9,28,8,1015,?,?,17,11,0,67,2,2,13
19,35,6,1015,?,26,17,11,?,67,2,2,13
13,32,7,1013,?,?,0,?,?,1,2,?,?
7,16,1,1015,?,?,17,11,1,67,1,2,13
24,66,17,1015,?,?,17,11,1,67,4,2,13
7,28,8,1015,?,?,17,11,0,67,2,2,13
8,32,7,1013,?,?,0,?,?,1,2,?,?
2,18,3,1015,?,44,17,11,?,67,?,2,13
21,34,8,1015,?,?,14,?,?,71,2,5,9
8,9,5,1016,?,31,17,?,0,59,?,3,7
5,29,8,1014,?,30,16,?,0,54,2,5,14
18,24,3,1014,?,?,16,?,0,54,3,5,14
15,34,5,1015,?,29,17,11,?,67,?,2,13
18,8,3,1015,?,33,17,11,2,67,1,2,13
19,23,8,1016,?,?,21,?,?,57,3,?,?
22,43,3,1016,?,33,21,?,?,57,?,?,?
?,37,3,1013,?,27,0,?,?,1,?,?,?
20,35,6,1015,?,?,17,11,?,67,3,2,13
12,22,10,1015,?,21,17,11,?,67,?,2,13
22,?,15,1016,?,?,17,?,?,66,?,1,?
19,35,4,1015,?,26,17,11,?,67,2,2,13
14,17,4,1014,?,68,0,?,1,1,?,?,?
23,14,4,1014,?,26,0,?,0,1,1,?,?
5,29,10,1014,?,30,16,?,0,54,2,6,13
18,24,2,1014,?,?,16,?,0,54,3,6,13
15,34,11,1015,?,29,17,11,?,67,?,2,13
18,8,1,1015,?,33,17,11,2,67,1,2,13
12,20,7,1016,?,?,21,?,?,57,?,?,?
?,37,3,1014,?,27,0,?,?,1,?,?,?
11,26,4,1015,?,48,17,11,?,67,?,2,13
24,66,23,1015,?,?,17,11,1,67,4,2,13
7,28,10,1015,?,?,17,11,0,67,2,2,13
19,35,4,1015,?,31,17,11,?,67,2,2,13
8,32,9,1014,?,?,0,?,?,1,3,?,?
17,45,11,1017,?,?,17,?,?,68,0,0,?
17,45,16,1017,?,?,17,?,?,68,0,0,?
11,26,5,1015,?,44,17,10,?,65,?,1,13
19,35,11,1015,?,31,17,10,?,65,2,1,13
?,39,2,1019,?,44,28,?,?,50,?,7,11
24,66,23,1015,?,?,17,10,1,65,5,1,13
23,14,4,1014,?,25,0,?,0,1,1,?,?
2,18,4,1016,?,44,18,9,?,55,?,1,13
21,34,7,1015,?,?,14,?,?,71,2,5,9
10,31,3,1016,?,?,18,9,1,55,2,1,13
8,9,5,1017,?,31,15,?,0,64,?,2,1
5,29,10,1015,?,30,16,?,0,55,2,4,10
18,24,2,1015,?,?,16,?,0,55,3,4,10
15,34,11,1016,?,24,18,9,?,55,?,1,13
18,8,1,1016,?,33,18,9,2,55,1,1,13
24,8,6,1016,?,?,18,9,?,55,4,1,13
7,16,3,1016,?,?,18,9,1,55,1,1,13
19,23,9,1016,?,?,21,?,?,57,3,?,?
22,43,3,1016,?,31,21,?,?,57,?,?,?
?,37,3,1014,?,24,0,?,?,1,?,?,?
20,35,8,1016,?,?,18,9,?,55,3,1,13
24,66,23,1016,?,?,18,9,1,55,5,1,13
7,28,10,1016,?,?,18,9,0,55,2,1,13
17,45,16,1017,?,?,17,?,?,67,2,1,?
20,35,8,1016,?,?,18,9,?,55,4,1,13
19,35,11,1016,?,29,18,9,?,55,2,1,13
23,14,5,1014,?,25,0,?,0,1,1,?,?
2,18,4,1016,?,46,18,9,?,55,?,1,13
10,24,0,1016,?,?,21,?,216,57,0,?,?
10,31,3,1016,?,?,18,9,1,55,3,1,13
8,9,6,1017,?,28,15,?,0,65,?,0,1
5,29,12,1015,?,27,16,?,0,55,2,4,10
18,24,5,1015,?,?,16,?,0,55,3,4,10
18,8,2,1016,?,32,18,9,2,55,1,1,13
22,43,4,1016,?,31,21,?,?,57,?,?,?
12,20,11,1016,?,?,21,?,?,57,?,?,?
?,37,5,1014,?,24,0,?,?,1,?,?,?
12,22,10,1016,?,19,18,9,?,55,?,1,13
24,66,28,1016,?,?,18,9,1,55,5,1,13
7,28,12,1016,?,?,18,9,0,55,2,1,13
8,32,7,1014,?,?,0,?,?,1,3,?,?
23,14,5,1015,?,25,0,?,0,1,1,?,?
5,29,12,1015,?,27,16,?,0,55,3,4,10
18,24,5,1015,?,?,16,?,0,55,4,4,10
27,45,16,1017,?,?,17,?,?,67,2,1,?
5,62,11,1016,?,?,21,?,?,57,?,?,?
10,22,5,1016,?,44,17,9,?,57,?,1,13
7,33,12,1016,?,?,18,9,0,55,2,1,13
12,42,7,1015,?,?,0,?,?,1,3,?,?
10,31,3,1016,?,?,17,9,1,57,3,1,13
9,26,3,1016,?,?,17,9,1,57,1,1,13
15,47,28,1016,?,?,17,9,1,57,5,1,13
12,6,4,1015,?,68,0,?,1,1,?,?,?
16,24,5,1015,?,25,0,?,0,1,1,?,?
12,22,4,1016,?,46,17,9,?,57,?,1,13
14,22,7,1015,?,?,14,?,?,71,2,5,9
11,23,0,1016,?,?,21,?,216,57,0,?,?
23,3,3,1016,?,?,17,9,1,57,3,1,13
13,9,6,1017,?,28,14,?,0,71,?,1,3
6,18,12,1015,?,27,16,?,0,56,3,3,11
10,13,5,1015,?,?,16,?,0,56,4,3,11
8,10,11,1016,?,24,17,9,?,57,?,1,13
11,6,2,1016,?,32,17,9,2,57,1,1,13
17,29,6,1016,?,?,17,9,?,57,4,1,13
17,25,9,1016,?,?,21,?,?,57,3,?,?
14,31,4,1016,?,31,21,?,?,57,?,?,?
27,73,16,1017,?,?,17,?,?,66,2,2,?
?,30,5,1015,?,24,0,?,?,1,?,?,?
13,25,8,1016,?,?,17,9,?,57,4,1,13
3,3,10,1016,?,19,17,9,?,57,?,1,13
7,33,12,1016,?,?,17,9,0,57,2,1,13
15,?,15,1017,?,?,17,?,?,66,?,2,?
18,23,11,1016,?,29,17,9,?,57,2,1,13
7,10,7,1015,?,?,0,?,10,1,8,?,?
?,37,2,1019,?,44,27,?,?,52,?,7,11
16,24,3,1015,?,27,0,?,0,1,1,?,?
12,22,6,1016,?,46,17,9,?,57,?,1,13
14,22,8,1015,?,?,14,?,?,71,2,5,9
11,23,1,1016,?,?,21,?,216,57,0,?,?
23,3,4,1016,?,?,17,9,1,57,3,1,13
13,9,5,1017,?,29,14,?,0,71,?,2,4
6,18,8,1015,?,29,15,?,0,57,3,3,9
10,13,7,1015,?,?,15,?,0,57,4,3,9
8,10,10,1016,?,22,17,9,?,57,?,1,13
11,6,1,1016,?,32,17,9,2,57,1,1,13
8,26,4,1016,?,?,17,9,1,57,1,1,13
17,25,11,1016,?,?,21,?,?,57,3,?,?
14,31,6,1016,?,26,21,?,?,57,?,?,?
27,73,17,1017,?,?,16,?,?,65,2,2,?
6,62,18,1016,?,?,21,?,?,57,?,?,?
?,30,13,1015,?,17,0,?,?,1,?,?,?
12,22,6,1016,?,44,17,9,?,57,?,1,13
13,25,5,1016,?,?,17,9,?,57,4,1,13
3,3,3,1016,?,19,17,9,?,57,?,1,13
10,47,28,1016,?,?,17,9,1,57,5,1,13
16,33,17,1016,?,?,17,9,0,57,2,1,13
15,?,18,1017,?,?,16,?,?,65,?,2,?
18,23,8,1016,?,29,17,9,?,57,2,1,13
8,42,7,1015,?,?,0,?,?,1,3,?,?
6,18,8,1015,?,29,15,?,0,57,2,2,9
10,13,7,1015,?,?,15,?,0,57,3,2,9
6,2,18,1016,?,?,21,?,?,57,?,?,?
12,21,6,1017,?,44,15,9,?,67,?,0,13
10,47,17,1017,?,?,15,9,1,67,4,0,13
16,60,17,1017,?,?,15,9,0,67,3,0,13
8,23,9,1015,?,?,0,?,?,1,3,?,?
23,3,4,1017,?,?,15,9,0,67,3,0,13
8,35,4,1017,?,?,15,9,2,67,1,0,13
13,25,5,1017,?,?,15,9,?,67,3,0,13
18,23,8,1017,?,29,15,9,?,67,2,0,13
27,43,17,1017,?,?,16,?,?,65,2,2,?
12,21,6,1017,?,35,15,9,?,67,?,0,13
3,3,3,1017,?,20,15,9,?,67,?,0,13
18,23,8,1017,?,26,15,9,?,67,2,0,13
12,22,6,1017,?,46,15,9,?,67,?,0,13
?,37,2,1019,?,42,27,?,?,54,?,6,11
27,43,15,1017,?,?,16,?,?,62,2,2,?
12,21,7,1016,?,35,16,9,?,63,?,1,13
15,?,22,1017,?,?,16,?,?,62,?,2,?
18,23,6,1016,?,26,16,9,?,63,2,1,13
12,6,8,1014,?,68,0,?,1,1,?,?,?
16,24,4,1014,?,16,0,?,0,1,1,?,?
12,22,8,1016,?,22,16,9,?,63,?,1,13
14,22,19,1015,?,?,13,?,?,71,3,4,5
11,23,0,1016,?,?,21,?,216,57,0,?,?
23,3,3,1016,?,?,16,9,1,63,2,1,13
13,9,3,1017,?,30,13,?,0,73,?,0,2
6,18,4,1015,?,28,15,?,0,59,1,1,5
10,13,2,1015,?,?,15,?,0,59,2,1,5
8,10,8,1016,?,15,16,9,?,63,?,1,13
11,6,1,1016,?,27,16,9,2,63,1,1,13
12,55,1,1016,?,?,16,9,1,63,1,1,13
17,25,5,1016,?,?,21,?,?,57,3,?,?
14,31,3,1016,?,8,21,?,?,57,?,?,?
27,43,10,1017,?,?,16,?,?,62,1,2,?
6,2,5,1016,?,?,21,?,?,57,?,?,?
?,30,3,1014,?,22,0,?,?,1,?,?,?
10,21,11,1016,?,19,16,9,?,63,?,1,13
13,25,4,1016,?,?,16,9,?,63,3,1,13
3,3,8,1016,?,12,16,9,?,63,?,1,13
10,47,7,1016,?,?,16,9,0,63,2,1,13
16,60,7,1016,?,?,16,9,0,63,2,1,13
15,?,8,1017,?,?,16,?,?,62,?,2,?
18,23,6,1016,?,17,16,9,?,63,1,1,13
8,23,2,1014,?,?,0,?,?,1,1,?,?
7,10,5,1014,?,?,0,?,2,1,8,?,?
?,?,?,1014,?,?,17,?,?,72,?,1,4
?,38,?,1016,?,?,9,?,?,93,0,1,1
?,53,?,868,99,?,12,11,?,94,0,1,?
?,34,?,1017,?,?,16,?,?,84,0,0,1
?,55,?,1015,?,?,19,?,?,79,?,0,0
?,46,?,1017,?,?,17,?,?,85,?,0,1
15,43,10,1017,?,?,16,?,?,62,1,2,?
?,42,?,1018,?,?,17,?,?,58,?,1,0
?,42,?,1018,?,?,17,?,?,58,?,1,0
15,54,10,1017,?,?,16,?,?,62,1,2,?
7,30,6,856,99,41,10,7,?,82,0,1,?
1,57,9,1016,?,59,20,?,?,61,?,0,2
21,53,12,1016,?,61,15,?,?,78,0,0,?
17,50,8,1008,?,45,22,15,?,64,?,?,?
12,25,11,1016,?,?,16,?,?,76,?,2,3
13,34,7,?,?,?,22,?,7,6,?,0,0
12,50,10,1016,?,?,19,?,1,61,0,0,0
14,46,11,1012,?,?,18,?,?,55,0,1,2
27,61,21,1014,?,?,20,?,?,53,0,0,2
15,46,13,1007,?,57,15,?,?,84,?,0,1
10,53,14,1019,?,?,17,?,?,60,0,3,3
13,53,15,1009,?,53,11,?,1,35,0,2,4
19,61,14,1016,?,55,16,?,?,74,0,0,?
18,46,11,1017,?,?,16,11,0,74,0,2,?
13,9,3,1017,?,30,13,?,0,74,?,0,2
20,42,18,1013,?,?,20,?,1,62,0,0,0
27,70,26,1016,?,?,20,?,?,61,?,0,2
20,42,10,1017,?,55,20,?,1,72,?,0,1
19,57,21,1016,?,48,19,?,1,61,0,0,0
18,50,10,1012,?,67,0,?,1,1,0,?,?
14,42,13,1016,?,46,16,?,1,76,0,2,3
15,53,10,1016,?,53,19,12,2,62,?,1,?
20,42,8,1017,?,60,15,?,?,69,?,0,1
13,42,6,1016,?,43,18,?,?,68,?,1,1
21,59,14,1013,?,65,20,?,?,62,?,0,0
21,70,9,1017,?,?,16,11,?,74,0,2,?
20,42,13,1013,?,50,18,?,?,60,?,0,1
20,68,12,1016,?,46,16,?,?,76,?,0,2
20,61,15,1012,?,43,18,?,2,55,?,1,2
20,63,4,1017,?,62,15,?,?,69,?,0,1
13,34,11,1015,?,38,17,?,?,66,0,1,2
14,22,19,1015,?,?,13,?,?,72,3,5,6
6,18,4,1015,?,28,16,?,0,55,1,2,5
10,13,2,1015,?,?,16,?,0,55,2,2,5
7,20,5,1016,?,?,21,?,?,57,?,?,?
15,47,7,1016,?,?,16,9,0,63,2,1,13
15,53,7,1016,?,?,16,9,0,63,2,1,13
11,38,2,1014,?,?,0,?,?,1,1,?,?
11,23,0,1016,?,?,21,?,216,56,0,?,?
6,18,4,1015,?,28,15,?,0,56,1,1,4
10,13,2,1015,?,?,15,?,0,56,2,1,4
?,34,2,1019,?,40,26,?,?,60,?,2,5
7,55,5,1016,?,?,21,?,?,56,?,?,?
15,51,7,1016,?,?,16,9,0,63,2,1,13
11,41,2,1014,?,?,0,?,?,1,1,?,?
12,6,3,1014,?,68,0,?,1,1,?,?,?
16,24,1,1014,?,21,0,?,0,1,1,?,?
12,22,4,1016,?,27,15,9,?,67,?,2,13
11,23,0,1016,?,?,21,?,216,56,1,?,?
23,3,4,1016,?,?,15,9,1,67,2,2,13
13,9,5,1016,?,22,12,?,0,77,?,0,3
6,18,3,1015,?,31,15,?,0,56,1,1,4
10,13,3,1015,?,?,15,?,0,56,2,1,4
8,10,6,1016,?,18,15,9,?,67,?,2,13
11,6,1,1016,?,28,15,9,2,67,1,2,13
10,30,1,1016,?,?,15,9,1,67,1,2,13
17,25,5,1016,?,?,21,?,?,56,2,?,?
14,31,3,1016,?,7,21,?,?,56,?,?,?
14,55,6,1016,?,?,16,?,?,62,1,2,?
10,72,3,1016,?,?,21,?,?,56,?,?,?
?,30,4,1014,?,20,0,?,?,1,?,?,?
9,23,10,1016,?,17,15,9,?,67,?,2,13
13,25,4,1016,?,?,15,9,?,67,3,2,13
3,3,5,1016,?,13,15,9,?,67,?,2,13
1,47,7,1016,?,?,15,9,0,67,2,2,13
8,41,10,1016,?,?,15,9,0,67,2,2,13
15,?,10,1016,?,?,16,?,?,62,?,2,?
18,23,3,1016,?,17,15,9,?,67,1,2,13
1,41,2,1014,?,?,0,?,?,1,1,?,?
7,10,4,1014,?,?,0,?,2,1,8,?,?
8,25,7,1016,?,?,15,11,?,76,?,2,11
12,38,6,1015,?,?,15,?,?,84,0,1,2
10,34,10,1012,0,?,14,11,0,80,0,?,?
13,38,8,1015,?,?,15,?,?,84,?,1,2
12,42,10,1015,?,?,15,?,?,84,0,1,2
10,30,6,1017,?,?,25,?,?,28,?,2,7
9,25,5,?,?,?,9,?,?,80,?,0,2
12,34,25,1012,0,?,14,11,0,80,0,?,?
11,34,10,1016,?,?,15,?,?,71,0,1,0
11,34,11,1017,?,?,15,?,?,61,0,5,6
10,34,6,1028,?,?,15,?,?,88,?,2,3
11,38,11,1018,?,?,14,?,0,87,?,?,?
14,42,12,1016,?,?,15,?,?,71,0,1,0
10,34,6,1016,?,28,14,14,?,100,0,2,?
12,25,26,1016,?,?,14,14,?,100,0,2,?
16,55,10,1015,?,59,20,?,?,62,?,1,3
5,21,6,855,99,41,9,7,?,89,0,1,?
?,42,17,1007,?,?,12,?,?,89,0,0,1
?,70,5,?,?,50,21,?,?,6,0,0,0
12,38,11,1016,?,61,15,?,?,79,0,0,?
8,13,3,1005,?,36,13,?,?,73,0,0,2
13,34,10,1008,?,45,21,16,?,72,?,?,?
10,21,8,1016,?,?,16,?,?,78,?,0,1
15,59,8,?,?,?,21,?,7,6,?,0,0
14,57,9,1016,?,?,18,?,1,62,0,0,0
10,30,12,1012,?,?,18,?,?,60,0,2,3
14,22,16,1015,?,?,12,?,?,73,2,4,6
6,13,5,1015,?,38,13,?,?,77,0,0,0
16,46,15,1014,?,?,20,?,?,55,0,0,1
9,17,10,1006,?,57,15,?,?,83,?,0,0
13,59,10,1019,?,?,17,?,?,60,0,3,3
14,55,12,1008,?,53,11,?,1,33,0,2,3
13,46,10,1016,?,55,15,?,?,74,0,0,?
14,34,15,1017,?,?,15,12,0,82,0,2,?
13,34,13,1013,?,?,20,?,1,63,0,0,0
21,50,22,1015,?,?,20,?,?,62,?,1,3
21,63,9,1017,?,55,19,?,1,75,?,0,1
6,25,12,1007,?,58,12,?,1,89,0,0,1
20,61,19,1016,?,48,18,?,1,62,0,0,0
12,17,4,1011,?,67,0,?,1,1,0,?,?
16,59,9,1016,?,46,16,?,1,78,0,0,1
11,50,11,1016,?,53,19,13,2,68,?,1,?
20,30,8,1017,?,60,14,?,?,76,?,0,0
11,50,3,1016,?,43,18,?,?,71,?,1,1
15,55,12,1013,?,65,20,?,?,63,?,0,0
14,53,5,1017,?,?,15,12,?,82,0,2,?
20,55,10,1013,?,50,18,?,?,64,?,0,1
10,46,6,1016,?,46,15,?,?,78,?,0,2
12,42,9,1012,?,43,18,?,2,60,?,2,3
12,57,2,1017,?,62,14,?,?,76,?,0,0
9,21,7,1015,?,38,16,?,?,70,0,1,2
4,13,3,1014,?,38,15,?,?,59,?,6,10
12,38,6,1012,?,41,18,?,?,47,0,5,10
10,13,8,1011,?,37,17,?,?,60,0,1,1
7,13,13,1015,?,38,10,?,?,90,0,2,4
7,13,10,1016,?,33,19,?,?,50,0,4,9
9,25,5,?,?,?,8,?,?,80,?,0,2
11,34,11,1017,?,?,15,?,?,61,0,4,5
11,38,11,1018,?,?,14,?,0,88,?,?,?
?,38,?,1016,?,?,10,?,?,93,0,1,0
?,38,?,867,99,?,12,10,?,93,0,1,?
?,34,?,1016,?,?,15,?,?,84,0,0,0
?,38,?,1015,?,?,16,?,?,76,0,1,2
14,55,6,1016,?,?,16,?,?,62,0,2,?
?,30,?,1016,?,?,16,12,?,77,0,1,?
13,9,5,1016,?,22,12,?,0,77,?,0,1
6,18,3,1014,?,31,15,?,0,57,1,1,3
10,13,3,1014,?,?,15,?,0,57,2,1,3
10,13,8,1011,?,37,17,?,?,61,0,0,0
7,13,10,1015,?,33,18,?,?,50,0,7,12
8,34,8,1015,?,39,15,?,?,82,0,0,1
13,46,22,1012,?,48,18,?,?,63,0,?,?
15,25,5,1015,?,38,17,?,?,49,0,0,?
6,13,5,1014,?,38,13,?,?,75,0,0,0
11,23,0,1016,?,?,21,?,216,55,1,?,?
13,9,5,1016,?,22,12,?,0,78,?,0,1
6,18,3,1014,?,31,15,?,0,58,1,1,3
10,13,3,1014,?,?,15,?,0,58,2,1,3
10,30,1,1015,?,?,15,9,1,67,1,1,13
17,25,5,1016,?,?,21,?,?,55,2,?,?
14,55,6,1016,?,?,16,?,?,64,0,3,?
10,72,3,1016,?,?,21,?,?,55,?,?,?
9,23,10,1015,?,17,15,9,?,67,?,1,13
13,25,4,1015,?,?,15,9,?,67,3,1,13
3,3,5,1015,?,13,15,9,?,67,?,1,13
1,47,7,1015,?,?,15,9,0,67,2,1,13
8,41,10,1015,?,?,15,9,0,67,2,1,13
15,?,10,1016,?,?,16,?,?,64,?,3,?
18,23,3,1015,?,17,15,9,?,67,1,1,13
12,22,4,1015,?,27,15,9,?,67,?,1,13
14,22,16,1015,?,?,12,?,?,74,2,3,5
23,3,4,1015,?,?,15,9,1,67,2,1,13
6,18,3,1014,?,31,15,?,0,59,1,1,3
11,6,1,1015,?,28,15,9,2,67,1,1,13
13,9,5,1016,?,22,12,?,0,78,?,0,0
10,13,3,1014,?,?,15,?,0,59,2,1,3
8,10,6,1015,?,18,15,9,?,67,?,1,13
14,31,3,1016,?,7,21,?,?,55,?,?,?
14,55,6,1016,?,?,16,?,?,64,0,2,?
?,43,2,1020,?,38,24,?,?,65,?,2,5
1,47,2,1014,?,?,0,?,?,1,1,?,?
12,6,4,1014,?,68,0,?,1,1,?,?,?
16,24,0,1014,?,25,0,?,0,1,1,?,?
12,22,3,1015,?,29,15,9,?,67,?,2,13
14,22,18,1015,?,?,12,?,?,73,3,3,6
23,3,4,1015,?,?,15,9,1,67,2,2,13
13,9,3,1016,?,19,12,?,0,78,?,0,1
6,18,2,1014,?,32,15,?,0,59,1,1,3
10,13,2,1014,?,?,15,?,0,59,3,1,3
8,10,8,1015,?,15,15,9,?,67,?,2,13
11,6,2,1015,?,22,15,9,2,67,1,2,13
9,56,3,1015,?,?,15,9,1,67,1,2,13
14,31,2,1016,?,4,21,?,?,55,?,?,?
9,27,3,1016,?,?,16,?,?,64,0,2,?
16,42,2,1016,?,?,21,?,?,55,?,?,?
?,30,3,1014,?,22,0,?,?,1,?,?,?
6,15,4,1015,?,24,15,9,?,67,?,1,13
