14,55,12,1008,?,45,11,?,0,37,0,2,3
6,18,5,1013,?,36,21,?,0,50,2,1,5
10,13,3,1013,?,?,21,?,0,50,3,1,5
?,?,?,1013,?,?,16,?,?,74,?,0,5
13,46,10,1015,?,49,15,?,?,77,0,0,?
?,72,?,1015,?,?,9,?,?,92,0,1,1
?,82,21,1003,?,?,12,?,?,96,?,?,?
8,10,3,1014,?,32,23,11,?,46,?,4,13
?,72,?,866,99,?,11,8,?,82,0,2,?
?,30,?,1016,?,?,15,?,?,86,0,0,1
14,34,15,1016,?,?,15,11,0,76,0,1,?
11,6,2,1014,?,37,23,11,2,46,1,4,13
?,53,?,1014,?,?,18,?,?,84,?,0,1
17,29,5,1014,?,?,23,11,?,46,3,4,13
2,1,1,1014,?,?,23,11,2,46,1,4,13
13,34,13,1013,?,?,19,?,1,67,0,0,0
?,55,?,1016,?,?,17,?,?,80,?,0,1
17,25,4,1014,?,?,21,?,?,53,2,?,?
14,31,2,1014,?,35,21,?,?,53,?,?,?
21,50,22,1015,?,?,20,?,?,62,?,1,3
21,63,9,1017,?,52,18,?,4,75,?,0,0
?,53,?,1014,?,?,15,?,?,80,0,1,2
6,25,12,1007,?,49,12,?,1,89,0,0,1
?,57,?,1017,?,?,17,15,?,88,?,1,?
20,61,19,1015,?,49,18,?,1,70,0,0,0
15,51,11,1015,?,?,22,?,?,54,1,3,?
?,50,?,1010,?,?,7,?,?,?,0,0,1
15,26,3,1014,?,?,21,?,?,53,?,?,?
?,30,2,1012,?,27,0,?,?,1,?,?,?
12,17,4,1011,?,55,0,?,1,1,0,?,?
?,57,?,1017,?,?,17,?,?,53,?,0,1
9,17,1,1014,?,35,23,11,?,46,?,4,13
16,59,9,1015,?,45,15,?,1,80,0,2,4
11,50,11,1015,?,43,18,13,2,72,?,1,?
?,?,?,1015,?,?,13,?,?,81,?,0,1
13,25,2,1014,?,?,23,11,?,46,3,4,13
20,30,8,1016,?,44,12,?,?,84,?,1,3
11,50,3,1016,?,40,16,?,?,76,?,1,1
?,57,?,1017,?,?,17,?,?,53,?,0,1
?,50,?,1016,?,?,17,12,?,72,0,1,?
15,55,12,1013,?,52,20,?,?,66,?,0,0
3,3,3,1014,?,22,23,11,?,46,?,4,13
?,87,20,1010,?,?,12,?,?,100,0,?,?
14,53,5,1016,?,?,15,11,?,76,0,2,?
14,27,23,1014,?,?,23,11,2,46,4,4,13
?,?,?,1020,?,?,15,?,?,82,?,0,2
20,55,10,1012,?,48,18,?,?,64,?,0,1
?,?,?,1017,?,?,12,?,?,87,?,0,0
?,72,?,1006,?,?,15,?,?,76,?,0,0
10,8,6,1014,?,?,23,12,0,49,2,4,13
?,91,?,1022,?,?,3,?,?,?,?,0,1
15,?,13,1015,?,?,22,?,?,54,?,3,?
?,42,?,?,?,?,0,?,?,?,?,4,?
10,46,6,1015,?,40,15,?,?,78,?,2,3
18,23,3,1014,?,29,23,12,?,49,2,4,13
12,42,9,1011,?,42,16,?,1,65,?,1,1
?,13,?,1004,?,?,12,?,?,33,0,?,4
5,45,3,1012,?,?,0,?,?,1,3,?,?
12,57,2,1016,?,50,12,?,?,84,?,1,3
?,46,?,1004,?,?,12,?,?,33,0,?,4
?,30,?,1016,?,?,13,?,?,89,0,1,?
9,21,7,1014,?,40,16,?,?,76,0,1,1
7,10,1,1012,?,?,0,?,2,1,7,?,?
?,30,?,1029,?,?,7,?,?,76,?,0,0
8,25,?,1015,?,38,13,?,5,79,?,0,0
10,30,?,1010,?,36,27,?,5,32,?,6,11
14,25,?,1015,?,7,13,?,3,79,?,0,0
9,30,?,1015,?,30,13,?,13,79,?,0,0
9,34,?,1015,?,38,13,?,5,79,?,0,0
7,13,13,1013,?,35,21,?,?,55,0,1,4
3,13,3,1012,?,38,23,?,?,41,?,3,13
8,17,27,1015,?,32,22,?,?,44,0,1,3
11,13,19,1015,?,32,22,?,?,44,0,1,3
7,13,4,1011,?,36,20,?,?,56,0,2,4
9,25,3,1018,?,42,13,?,?,71,0,0,2
9,25,9,1011,?,43,23,?,?,54,0,?,?
14,46,11,1011,?,48,23,?,?,54,0,?,?
14,50,19,1011,?,48,23,?,?,54,0,?,?
17,38,9,1001,?,41,21,?,5,66,?,?,0
12,25,5,1001,?,43,21,?,?,66,?,?,0
9,30,11,1001,?,41,21,?,?,66,?,?,0
17,30,8,1001,?,42,21,?,?,66,?,?,0
8,25,5,1011,?,44,23,?,?,41,?,2,5
11,34,10,1015,?,47,22,?,?,61,0,1,3
15,42,17,1017,?,43,19,?,?,58,0,0,?
14,42,10,1017,?,43,19,?,?,58,0,0,?
9,21,3,1026,?,35,23,?,?,53,?,3,4
13,25,33,1011,?,40,23,?,?,41,?,2,5
11,17,16,1011,?,44,23,?,?,41,?,2,5
10,25,12,1011,?,48,23,?,?,41,?,2,5
10,17,10,1011,?,41,23,?,?,41,?,2,5
8,21,6,1014,?,39,23,9,?,41,0,1,?
11,21,20,1014,?,35,23,9,?,41,0,1,?
7,30,12,1012,?,32,23,?,?,58,?,2,3
7,21,3,1015,?,21,21,?,?,55,?,2,6
7,?,12,1010,?,39,23,?,?,49,0,1,1
9,34,8,1011,?,46,21,?,?,56,0,2,?
8,25,8,1014,?,43,23,?,?,56,0,0,3
9,25,17,1014,?,38,24,?,?,40,0,1,?
6,13,15,1009,?,43,22,?,?,57,0,1,1
9,13,11,1015,?,32,23,11,5,46,0,2,13
11,68,22,1015,?,37,20,?,?,87,0,3,?
10,30,11,1015,?,35,20,?,5,70,0,5,7
9,30,24,1015,?,34,22,?,5,56,0,0,1
9,13,8,1013,?,35,24,?,?,44,0,1,5
5,13,8,1012,?,40,23,?,?,58,0,2,3
7,13,22,1012,?,38,23,?,?,58,0,2,3
4,13,3,1014,?,28,22,?,?,37,?,1,4
9,13,11,1014,?,39,23,?,?,38,0,3,8
9,25,23,1014,99,41,15,11,?,74,0,?,?
10,38,10,1015,?,39,22,?,?,61,?,1,3
12,30,15,1014,?,43,21,?,?,58,0,3,5
10,21,7,1012,?,35,23,?,?,58,?,2,3
11,34,?,1013,?,?,22,?,1,58,?,3,3
-,-,?,-,-,?,-,?,?,-,?,-,?
9,17,?,1014,?,?,23,?,1,53,?,0,2
9,25,?,1019,?,?,21,9,1,46,?,3,8
9,21,?,1020,?,?,21,5,0,35,?,2,8
13,42,?,1014,?,?,23,?,?,57,?,1,5
?,?,?,1018,0,?,16,?,?,63,?,1,?
8,25,7,1014,?,?,25,12,?,44,?,5,11
12,38,6,1013,?,?,25,?,?,39,0,2,3
10,34,10,1010,0,?,24,14,0,55,0,?,?
13,38,8,1013,?,?,25,?,?,39,?,2,3
12,42,10,1013,?,?,25,?,?,39,0,2,3
10,30,6,1017,?,?,26,?,?,22,?,2,6
9,25,5,?,?,?,22,?,?,42,?,4,9
12,34,25,1010,0,?,24,14,0,55,0,?,?
11,34,10,1014,?,?,22,?,?,50,0,1,3
11,34,11,1014,?,?,25,?,?,36,0,4,9
10,34,6,1026,?,?,25,?,?,51,?,4,7
11,38,11,1015,?,?,28,?,0,29,?,?,?
14,42,12,1014,?,?,22,?,?,50,0,1,3
10,34,6,1015,?,28,24,11,?,44,0,1,?
12,25,26,1015,?,?,24,11,?,44,0,1,?
20,53,28,1020,?,38,21,?,2,?,0,0,0
25,53,6,1012,?,46,11,?,2,?,0,?,0
12,6,2,1012,?,68,0,?,1,1,?,?,?
16,24,1,1012,?,36,0,?,0,1,1,?,?
12,22,4,1014,?,39,23,12,?,49,?,4,13
14,22,4,1013,?,?,23,?,?,55,1,15,36
11,23,0,1014,?,?,21,?,216,56,1,?,?
23,3,1,1014,?,?,23,12,1,49,2,4,13
13,9,3,1014,?,42,23,?,0,47,?,5,10
6,18,5,1013,?,36,22,?,0,50,2,1,6
10,13,4,1013,?,?,22,?,0,50,3,1,6
8,10,4,1014,?,37,23,12,?,49,?,4,13
11,6,3,1014,?,39,23,12,2,49,1,4,13
17,29,6,1014,?,?,23,12,?,49,3,4,13
1,1,2,1014,?,?,23,12,2,49,1,4,13
17,25,3,1014,?,?,21,?,?,56,2,?,?
14,31,2,1014,?,36,21,?,?,56,?,?,?
19,49,12,1014,?,?,22,?,?,55,2,4,?
11,11,1,1014,?,?,21,?,?,56,?,?,?
?,30,6,1012,?,27,0,?,?,1,?,?,?
9,18,2,1014,?,38,23,12,?,49,?,4,13
13,25,2,1014,?,?,23,12,?,49,3,4,13
3,3,3,1014,?,24,23,12,?,49,?,4,13
19,43,12,1014,?,?,23,12,1,49,4,4,13
15,?,10,1014,?,?,22,?,?,55,?,4,?
14,22,4,1013,?,?,23,?,?,54,1,15,36
13,9,3,1014,?,42,23,?,0,48,?,5,10
23,3,1,1014,?,?,23,11,1,46,2,4,13
11,6,3,1014,?,39,23,11,2,46,1,4,13
19,43,12,1014,?,?,23,11,1,46,4,4,13
10,8,6,1014,?,?,23,11,0,46,2,4,13
16,24,1,1011,?,36,0,?,0,1,1,?,?
14,22,4,1013,?,?,23,?,?,51,1,12,37
11,23,0,1014,?,?,21,?,216,55,1,?,?
6,18,5,1012,?,36,22,?,0,52,2,2,6
10,13,4,1012,?,?,22,?,0,52,3,2,6
17,29,6,1014,?,?,23,11,?,46,3,4,13
1,1,2,1014,?,?,23,11,2,46,1,4,13
17,25,3,1014,?,?,21,?,?,55,2,?,?
13,25,2,1014,?,?,23,11,?,46,3,4,13
18,23,3,1014,?,29,23,11,?,46,2,4,13
5,45,3,1011,?,?,0,?,?,1,3,?,?
13,9,3,1014,?,42,24,?,0,46,?,2,6
8,10,4,1014,?,37,23,11,?,46,?,4,13
14,31,2,1014,?,36,21,?,?,55,?,?,?
?,30,6,1011,?,27,0,?,?,1,?,?,?
9,18,2,1014,?,38,23,11,?,46,?,4,13
3,3,3,1014,?,24,23,11,?,46,?,4,13
12,6,2,1011,?,68,0,?,1,1,?,?,?
11,23,0,1013,?,?,21,?,216,55,1,?,?
13,9,3,1014,?,42,24,?,0,46,?,3,7
6,18,5,1012,?,36,22,?,0,50,2,2,6
10,13,4,1012,?,?,22,?,0,50,3,2,6
14,31,2,1013,?,36,21,?,?,55,?,?,?
11,11,1,1013,?,?,21,?,?,55,?,?,?
?,54,2,1020,?,14,22,?,?,83,?,2,5
12,6,3,1011,?,68,0,?,1,1,?,?,?
16,24,2,1011,?,37,0,?,0,1,1,?,?
12,22,4,1014,?,39,24,11,?,44,?,5,13
14,22,2,1013,?,?,23,?,?,51,1,16,37
23,3,2,1014,?,?,24,11,1,44,3,5,13
13,9,4,1014,?,46,23,?,0,48,?,3,8
6,18,5,1012,?,41,22,?,0,50,1,1,5
10,13,2,1012,?,?,22,?,0,50,3,1,5
8,10,2,1014,?,38,24,11,?,44,?,5,13
11,6,3,1014,?,41,24,11,2,44,1,5,13
17,29,5,1014,?,?,24,11,?,44,3,5,13
1,1,2,1014,?,?,24,11,2,44,1,5,13
17,25,2,1013,?,?,21,?,?,55,1,?,?
14,31,1,1013,?,40,21,?,?,55,?,?,?
19,53,8,1014,?,?,23,?,?,48,1,4,?
12,12,2,1013,?,?,21,?,?,55,?,?,?
?,30,4,1011,?,31,0,?,?,1,?,?,?
9,18,2,1014,?,43,24,11,?,44,?,5,13
13,25,1,1014,?,?,24,11,?,44,3,5,13
3,3,3,1014,?,27,24,11,?,44,?,5,13
11,38,11,1014,?,?,24,11,1,44,3,5,13
15,32,6,1014,?,?,24,11,0,44,2,5,13
15,?,8,1014,?,?,23,?,?,48,?,4,?
18,23,1,1014,?,29,24,11,?,44,1,5,13
10,23,3,1011,?,?,0,?,?,1,2,?,?
7,10,2,1011,?,?,0,?,2,1,7,?,?
13,9,4,1014,?,46,23,?,0,48,?,3,7
14,31,1,1013,?,40,21,?,?,54,?,?,?
11,23,0,1013,?,?,21,?,216,54,1,?,?
6,18,5,1012,?,41,22,?,0,49,1,2,6
10,13,2,1012,?,?,22,?,0,49,3,2,6
14,22,2,1013,?,?,23,?,?,50,1,16,36
9,18,2,1014,?,?,24,11,1,44,1,5,13
17,25,2,1013,?,?,21,?,?,54,1,?,?
12,22,4,1013,?,39,24,10,?,41,?,5,13
6,18,5,1012,?,41,22,?,0,52,1,2,4
11,6,3,1013,?,41,24,10,2,41,1,5,13
9,18,2,1013,?,?,24,10,1,41,1,5,13
9,18,2,1013,?,43,24,10,?,41,?,5,13
3,3,3,1013,?,27,24,10,?,41,?,5,13
14,22,2,1013,?,?,22,?,?,52,1,19,37
23,3,2,1013,?,?,24,10,1,41,3,5,13
13,9,4,1013,?,46,23,?,0,48,?,4,9
6,18,5,1012,?,41,22,?,0,51,1,3,6
10,13,2,1012,?,?,22,?,0,51,3,3,6
8,10,2,1013,?,38,24,10,?,41,?,5,13
17,29,5,1013,?,?,24,10,?,41,3,5,13
12,12,2,1013,?,?,21,?,?,54,?,?,?
13,25,1,1013,?,?,24,10,?,41,3,5,13
11,38,11,1013,?,?,24,10,1,41,3,5,13
15,32,6,1013,?,?,24,10,0,41,2,5,13
18,23,1,1013,?,29,24,10,?,41,1,5,13
19,53,8,1014,?,?,22,?,?,45,1,4,?
?,59,2,1020,?,21,25,?,?,79,?,4,7
14,22,2,1013,?,?,23,?,?,54,1,18,39
15,?,8,1014,?,?,22,?,?,45,?,4,?
12,6,2,1011,?,68,0,?,1,1,?,?,?
16,24,2,1011,?,39,0,?,0,1,1,?,?
12,22,3,1013,?,38,23,9,?,40,?,5,13
14,22,1,1013,?,?,22,?,?,55,1,18,38
11,23,2,1013,?,?,21,?,216,54,1,?,?
13,9,3,1013,?,45,23,?,0,48,?,4,9
6,18,6,1012,?,42,22,?,0,51,2,2,6
10,13,1,1012,?,?,22,?,0,51,3,2,6
8,10,2,1013,?,37,23,9,?,40,?,5,13
11,6,2,1013,?,40,23,9,2,40,1,5,13
17,29,5,1013,?,?,23,9,?,40,3,5,13
17,25,4,1013,?,?,21,?,?,54,2,?,?
16,56,8,1014,?,?,22,?,?,45,1,4,?
14,41,2,1013,?,?,21,?,?,54,?,?,?
?,30,2,1011,?,36,0,?,?,1,?,?,?
9,18,1,1013,?,44,23,9,?,40,?,5,13
13,25,1,1013,?,?,23,9,?,40,3,5,13
3,3,2,1013,?,28,23,9,?,40,?,5,13
19,67,8,1013,?,?,23,9,0,40,3,5,13
14,20,4,1013,?,?,23,9,0,40,1,5,13
15,?,5,1014,?,?,22,?,?,45,?,4,?
18,23,1,1013,?,28,23,9,?,40,1,5,13
6,40,3,1011,?,?,0,?,?,1,2,?,?
7,10,2,1011,?,?,0,?,1,1,8,?,?
23,3,2,1013,?,?,23,9,1,40,2,5,13
17,20,0,1013,?,?,23,9,2,40,1,5,13
16,56,8,1014,?,?,22,?,?,47,1,5,?
15,?,5,1014,?,?,22,?,?,47,?,5,?
14,22,1,1013,?,?,22,?,?,56,1,16,37
13,9,3,1013,?,45,23,?,0,48,?,4,8
6,18,6,1012,?,42,22,?,0,49,2,2,5
10,13,1,1012,?,?,22,?,0,49,3,2,5
16,56,8,1014,?,?,22,?,?,59,1,4,?
?,60,2,1020,?,29,27,?,?,71,?,4,9
10,30,?,1010,?,41,21,?,1,26,?,3,11
12,30,?,1006,?,38,29,?,9,19,?,6,17
13,34,?,1006,?,35,29,?,7,19,?,6,17
8,25,?,1006,?,31,29,?,7,19,?,6,17
9,30,?,1006,?,?,29,?,4,19,?,6,17
10,34,?,1006,?,33,29,?,4,19,?,6,17
12,21,?,1006,?,34,29,?,4,19,?,6,17
10,34,?,1006,?,40,29,?,4,19,?,6,17
10,34,?,1006,?,30,29,?,6,19,?,6,17
16,24,1,1011,?,40,0,?,0,1,1,?,?
12,22,7,1013,?,35,23,12,?,49,?,5,13
14,22,2,1013,?,?,22,?,?,64,1,9,32
11,23,2,1013,?,?,21,?,216,53,1,?,?
23,3,1,1013,?,?,23,12,1,49,2,5,13
13,9,2,1013,?,45,23,?,0,46,?,2,7
6,18,7,1012,?,42,22,?,0,49,2,1,5
10,13,2,1012,?,?,22,?,0,49,3,1,5
8,10,2,1013,?,37,23,12,?,49,?,5,13
11,6,2,1013,?,39,23,12,2,49,1,5,13
17,29,4,1013,?,?,23,12,?,49,3,5,13
15,32,0,1013,?,?,23,12,1,49,1,5,13
17,25,4,1013,?,?,21,?,?,53,2,?,?
14,31,2,1013,?,40,21,?,?,53,?,?,?
16,51,6,1013,?,?,22,?,?,59,1,4,?
9,45,2,1013,?,?,21,?,?,53,?,?,?
?,30,2,1011,?,38,0,?,?,1,?,?,?
9,18,1,1013,?,44,23,12,?,49,?,5,13
13,25,2,1013,?,?,23,12,?,49,3,5,13
3,3,3,1013,?,28,23,12,?,49,?,5,13
12,44,10,1013,?,?,23,12,1,49,3,5,13
12,42,6,1013,?,?,23,12,0,49,1,5,13
15,?,6,1013,?,?,22,?,?,59,?,4,?
18,23,1,1013,?,28,23,12,?,49,1,5,13
12,39,3,1011,?,?,0,?,?,1,3,?,?
7,10,4,1011,?,?,0,?,2,1,8,?,?
14,22,2,1013,?,?,22,?,?,65,1,9,30
17,25,4,1013,?,?,21,?,?,52,2,?,?
16,51,6,1013,?,?,21,?,?,60,1,4,?
15,?,6,1013,?,?,21,?,?,60,?,4,?
11,23,2,1013,?,?,21,?,216,52,1,?,?
6,18,7,1012,?,42,21,?,0,52,2,1,5
10,13,2,1012,?,?,22,?,0,49,3,1,4
14,31,2,1013,?,40,21,?,?,52,?,?,?
9,45,2,1013,?,?,21,?,?,52,?,?,?
16,24,1,1010,?,40,0,?,0,1,1,?,?
11,23,2,1012,?,?,21,?,216,51,1,?,?
10,13,2,1012,?,?,21,?,0,52,3,1,5
16,51,6,1013,?,?,21,?,?,66,1,5,?
12,39,3,1010,?,?,0,?,?,1,3,?,?
16,51,6,1013,?,?,20,?,?,67,1,5,?
?,61,2,1020,?,39,28,?,?,66,?,4,11
12,6,3,1010,?,68,0,?,1,1,?,?,?
16,24,1,1010,?,39,0,?,0,1,1,?,?
12,22,4,1013,?,39,22,13,?,56,?,4,13
14,22,3,1012,?,?,20,?,?,70,1,14,24
11,23,3,1012,?,?,21,?,216,51,1,?,?
23,3,1,1013,?,?,22,13,1,56,2,4,13
13,9,2,1013,?,45,22,?,0,49,?,2,6
6,18,9,1011,?,41,21,?,0,52,2,0,3
10,13,4,1011,?,?,21,?,0,52,3,0,3
8,10,2,1013,?,36,22,13,?,56,?,4,13
11,6,3,1013,?,41,22,13,2,56,1,4,13
17,29,5,1013,?,?,22,13,?,56,3,4,13
7,25,0,1013,?,?,22,13,2,56,1,4,13
17,25,4,1012,?,?,21,?,?,51,2,?,?
14,31,2,1012,?,42,21,?,?,51,?,?,?
10,44,6,1013,?,?,20,?,?,69,1,4,?
12,37,2,1012,?,?,21,?,?,51,?,?,?
?,30,2,1010,?,37,0,?,?,1,?,?,?
9,18,2,1013,?,44,22,13,?,56,?,4,13
13,25,2,1013,?,?,22,13,?,56,3,4,13
3,3,3,1013,?,27,22,13,?,56,?,4,13
9,26,8,1013,?,?,22,13,1,56,3,4,13
14,26,7,1013,?,?,22,13,0,56,2,4,13
18,23,2,1013,?,29,22,13,?,56,1,4,13
10,38,4,1010,?,?,0,?,?,1,2,?,?
7,10,5,1010,?,?,0,?,2,1,9,?,?
6,18,9,1011,?,41,20,?,0,52,2,0,3
10,13,4,1011,?,?,20,?,0,52,3,0,3
15,?,6,1013,?,?,20,?,?,69,?,4,?
11,23,3,1012,?,?,21,?,216,50,1,?,?
13,9,2,1013,?,45,22,?,0,50,?,2,5
14,31,2,1012,?,42,21,?,?,50,?,?,?
12,37,2,1012,?,?,21,?,?,50,?,?,?
6,18,9,1012,?,41,20,?,0,53,2,1,3
17,25,4,1012,?,?,21,?,?,50,2,?,?
10,44,6,1013,?,?,20,?,?,73,1,4,?
7,10,6,1010,?,?,0,?,2,1,7,?,?
12,6,6,1010,?,68,0,?,1,1,?,?,?
16,24,3,1010,?,37,0,?,0,1,1,?,?
12,22,5,1013,?,38,21,14,?,64,?,3,13
14,22,5,1012,?,?,20,?,?,72,1,11,18
11,23,3,1012,?,?,21,?,216,49,1,?,?
23,3,2,1013,?,?,21,14,1,64,3,3,13
13,9,3,1013,?,42,22,?,0,55,?,1,4
6,18,12,1012,?,37,20,?,0,53,2,0,2
10,13,4,1012,?,?,20,?,0,53,3,0,2
8,10,3,1013,?,35,21,14,?,64,?,3,13
11,6,4,1013,?,39,21,14,2,64,1,3,13
17,29,6,1013,?,?,21,14,?,64,3,3,13
2,7,1,1013,?,?,21,14,2,64,1,3,13
17,25,5,1012,?,?,21,?,?,49,2,?,?
14,31,3,1012,?,42,21,?,?,49,?,?,?
7,35,9,1013,?,?,20,?,?,73,1,4,?
13,52,3,1012,?,?,21,?,?,49,?,?,?
?,30,4,1010,?,34,0,?,?,1,?,?,?
9,18,2,1013,?,42,21,14,?,64,?,3,13
13,25,4,1013,?,?,21,14,?,64,4,3,13
3,3,6,1013,?,26,21,14,?,64,?,3,13
10,5,13,1013,?,?,21,14,1,64,5,3,13
12,30,9,1013,?,?,21,14,0,64,2,3,13
15,?,18,1013,?,?,20,?,?,73,?,4,?
18,23,4,1013,?,27,21,14,?,64,1,3,13
12,37,12,1010,?,?,0,?,?,1,3,?,?
?,51,2,1020,?,38,29,?,?,61,?,5,12
7,35,9,1013,?,?,19,?,?,74,1,4,?
12,22,5,1013,?,38,20,14,?,66,?,3,13
14,22,5,1012,?,?,19,?,?,72,1,10,17
11,23,3,1012,?,?,21,?,216,50,1,?,?
23,3,2,1013,?,?,20,14,1,66,3,3,13
13,9,3,1013,?,42,20,?,0,63,?,2,4
6,18,12,1011,?,37,19,?,0,53,2,0,2
10,13,4,1011,?,?,19,?,0,53,3,0,2
8,10,3,1013,?,35,20,14,?,66,?,3,13
11,6,4,1013,?,39,20,14,2,66,1,3,13
17,29,6,1013,?,?,20,14,?,66,3,3,13
2,7,1,1013,?,?,20,14,2,66,1,3,13
17,25,5,1012,?,?,21,?,?,50,2,?,?
14,31,3,1012,?,42,21,?,?,50,?,?,?
9,18,2,1013,?,42,20,14,?,66,?,3,13
13,25,4,1013,?,?,20,14,?,66,4,3,13
3,3,6,1013,?,26,20,14,?,66,?,3,13
10,5,13,1013,?,?,20,14,1,66,5,3,13
12,30,9,1013,?,?,20,14,0,66,2,3,13
15,?,18,1013,?,?,19,?,?,74,?,4,?
18,23,4,1013,?,27,20,14,?,66,1,3,13
11,23,3,1012,?,?,21,?,216,49,1,?,?
13,9,3,1013,?,42,20,?,0,64,?,1,4
?,40,2,1019,?,38,30,?,?,57,?,6,13
?,30,8,1010,?,31,0,?,?,1,?,?,?
13,25,10,1013,?,?,20,14,?,68,5,2,13
3,3,8,1013,?,23,20,14,?,68,?,2,13
15,?,17,1013,?,?,19,?,?,72,?,1,?
18,23,5,1013,?,25,20,14,?,68,2,2,13
7,10,9,1010,?,?,0,?,2,1,7,?,?
12,6,9,1010,?,68,0,?,1,1,?,?,?
16,24,3,1010,?,35,0,?,0,1,1,?,?
12,22,6,1013,?,34,20,14,?,68,?,2,13
14,22,6,1012,?,?,19,?,?,71,2,7,14
23,3,3,1013,?,?,20,14,1,68,3,2,13
13,9,6,1013,?,37,20,?,0,65,?,0,3
6,18,12,1011,?,37,18,?,0,56,3,2,5
10,13,7,1011,?,?,18,?,0,56,4,2,5
8,10,4,1013,?,33,20,14,?,68,?,2,13
11,6,5,1013,?,34,20,14,2,68,1,2,13
17,29,6,1013,?,?,20,14,?,68,4,2,13
13,50,2,1013,?,?,20,14,2,68,1,2,13
17,25,8,1012,?,?,21,?,?,49,3,?,?
14,31,4,1012,?,40,21,?,?,49,?,?,?
15,48,9,1013,?,?,19,?,?,72,1,1,?
19,56,6,1012,?,?,21,?,?,49,?,?,?
9,18,4,1013,?,39,20,14,?,68,?,2,13
19,42,15,1013,?,?,20,14,1,68,5,2,13
10,34,16,1013,?,?,20,14,0,68,3,2,13
15,56,17,1010,?,?,0,?,?,1,3,?,?
13,9,6,1013,?,37,20,?,0,65,?,0,2
15,48,9,1013,?,?,19,?,?,70,1,0,?
13,9,6,1013,?,37,19,?,0,70,?,1,2
6,18,12,1011,?,37,18,?,0,57,3,2,5
